id,country,c3,c2,year,gini_reported,q1,q2,q3,q4,q5,d1,d2,d3,d4,d5,d6,d7,d8,d9,d10,bottom5,top5,resource,resource_detailed,scale,scale_detailed,sharing_unit,reference_unit,areacovr,areacovr_detailed,popcovr,popcovr_detailed,region_un,region_un_sub,region_wb,eu,oecd,incomegroup,mean,median,currency,reference_period,exchangerate,mean_usd,median_usd,gdp_ppp_pc_usd2011,population,revision,quality,quality_score,source,source_detailed,source_comments,survey,source_rank
9121,Spain,ESP,ES,1980,34.5,6.94,12.14,16.18,23.04,41.7,2.56,4.38,5.54,6.6,7.68,8.5,10.77,12.27,15.32,26.38,0.96,16.38,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,176248,145200,Spanish peseta,Year,71.70191667,,,,37796795,New 2018,High,13,Luxembourg Income Study,LIS 2018,,,1
9122,Spain,ESP,ES,1980,32,7.45,12.74,17.22,22.86,39.73,2.84,4.61,5.82,6.92,7.9,9.32,10.43,12.43,15.28,24.45,1.06,14.87,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,348778,300000,Spanish peseta,Year,71.70191667,,,,37796795,New 2018,High,13,Luxembourg Income Study,LIS 2018,,,1
9127,Spain,ESP,ES,1980,33.2,7.46,12.32,16.65,22.63,40.94,2.92,4.54,5.63,6.69,7.73,8.92,10.35,12.28,15.37,25.57,1.17,,Consumption,Consumption,Per capita,Per capita,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,1417.2,1173.6,Euro,Year,71.70191667,,,,37796795,,High,13,Research study,Goerlich and Mas 2007,,Encuesta de Presupuestos Familiares 1980/81 / HBS,4
9128,Spain,ESP,ES,1980,31.9,7.56,12.66,17.11,23,39.67,2.91,4.65,5.79,6.87,7.96,9.15,10.57,12.43,15.37,24.3,1.15,,Consumption,Consumption,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,2806.8,2393.4,Euro,Year,71.70191667,,,,37796795,,High,13,Research study,Goerlich and Mas 2007,,Encuesta de Presupuestos Familiares 1980/81 / HBS,4
9130,Spain,ESP,ES,1985,34.4,7.16,12.18,16.41,22.17,42.09,2.73,4.43,5.57,6.61,7.64,8.77,10.08,12.09,15.33,26.76,1.05,16.82,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,308336,250900,Spanish peseta,Year,170.0440833,,,,38835884,New 2018,High,13,Luxembourg Income Study,LIS 2018,,,1
9131,Spain,ESP,ES,1985,31.5,7.9,12.89,17.05,22.38,39.78,3.11,4.79,5.91,6.98,7.99,9.06,10.32,12.06,15.01,24.77,1.23,15.19,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,599272,508706,Spanish peseta,Year,170.0440833,,,,38835884,New 2018,High,13,Luxembourg Income Study,LIS 2018,,,1
9138,Spain,ESP,ES,1990,32.2,7.66,12.58,17.02,22.59,40.14,2.91,4.75,5.83,6.75,7.94,9.08,10.44,12.15,15.05,25.09,1.1,15.45,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,546672,463206,Spanish peseta,Year,101.9339167,,,23494,39306102,New 2018,High,13,Luxembourg Income Study,LIS 2018,,,1
9139,Spain,ESP,ES,1990,30.4,8.06,13.08,17.29,23.02,38.55,3.16,4.9,6.02,7.06,8.07,9.22,10.62,12.4,15.01,23.54,1.21,14.17,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,1042670,897720,Spanish peseta,Year,101.9339167,,,23494,39306102,New 2018,High,13,Luxembourg Income Study,LIS 2018,,,1
9143,Spain,ESP,ES,1990,31.8,7.9,12.65,16.9,22.69,39.86,3.18,4.72,5.81,6.84,7.88,9.02,10.41,12.28,15.12,24.74,1.3,,Consumption,Consumption,Per capita,Per capita,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,4404.2,3709.4,Euro,Year,101.9339167,,,23494,39306102,,High,13,Research study,Goerlich and Mas 2007,,Encuesta de Presupuestos Familiares 1990/91 / HBS,4
9144,Spain,ESP,ES,1990,30.8,7.93,12.89,17.31,23.06,38.81,3.13,4.8,5.92,6.97,8.06,9.25,10.64,12.42,15.12,23.69,1.25,,Consumption,Consumption,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,8362.2,7247.8,Euro,Year,101.9339167,,,23494,39306102,,High,13,Research study,Goerlich and Mas 2007,,Encuesta de Presupuestos Familiares 1990/91 / HBS,4
9147,Spain,ESP,ES,1990,42.9,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,,,,,101.9339167,,,23494,39306102,,High,9,Research study,Smeeding and Gottschalk 1995,,Expenditure and Income Survey,4
9149,Spain,ESP,ES,1995,36.8,6.11,11.65,16.25,22.61,43.39,1.98,4.13,5.3,6.35,7.49,8.76,10.26,12.35,15.83,27.56,0.58,17.23,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,864698,703040,Spanish peseta,Year,124.689,,,24947,39890498,New 2018,High,13,Luxembourg Income Study,LIS 2018,,,1
9150,Spain,ESP,ES,1995,35.6,6.38,11.95,16.34,23.22,42.11,2.16,4.22,5.41,6.54,7.53,8.81,10.56,12.66,15.71,26.4,0.65,16.33,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,1585632,1280267,Spanish peseta,Year,124.689,,,24947,39890498,New 2018,High,13,Luxembourg Income Study,LIS 2018,,,1
9152,Spain,ESP,ES,1996,34,7,12,17,23,41,2,5,6,7,8,9,10,12,15,26,,,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,7606,6247,Euro,Year,126.6615833,,,25538,40009324,New 2018,High,13,Eurostat,Eurostat 2018,,,8
9154,Spain,ESP,ES,1997,35,6,12,17,23,42,2,4,6,7,8,9,10,13,16,26,,,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,8019,6619,Euro,Year,146.4136283,,,26399,40131560,New 2018,High,13,Eurostat,Eurostat 2018,,,8
9156,Spain,ESP,ES,1998,32.7,8.01,12.47,16.4,22.11,41.01,3.22,4.79,5.78,6.69,7.65,8.75,10.14,11.97,14.84,26.17,1.32,,Consumption,Consumption,Per capita,Per capita,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,5534,4521.4,Euro,Year,149.3953317,,,27426,40292642,,High,13,Research study,Goerlich and Mas 2005,,Encuesta Continua de Presupuestos Familiares,4
9157,Spain,ESP,ES,1998,31.6,8.16,12.84,16.74,22.17,40.09,3.28,4.88,5.95,6.89,7.84,8.9,10.2,11.97,14.75,25.34,1.34,,Consumption,Consumption,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,10193.2,8509.6,Euro,Year,149.3953317,,,27426,40292642,,High,13,Research study,Goerlich and Mas 2005,,Encuesta Continua de Presupuestos Familiares,4
9155,Spain,ESP,ES,1998,34,7,12,17,23,41,2,5,6,7,8,9,10,13,16,25,,,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,8235,6796,Euro,Year,149.3953317,,,27426,40292642,New 2018,High,13,Eurostat,Eurostat 2018,,,8
9160,Spain,ESP,ES,1999,33.2,7.96,12.38,16.26,21.87,41.53,3.23,4.73,5.71,6.67,7.61,8.65,10.01,11.86,14.81,26.72,1.34,,Consumption,Consumption,Per capita,Per capita,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,5842.8,4715.6,Euro,Year,0.938627276,,,28482,40539723,,High,13,Research study,Goerlich and Mas 2005,,Encuesta Continua de Presupuestos Familiares,4
9161,Spain,ESP,ES,1999,32.2,8.11,12.67,16.6,21.98,40.64,3.29,4.82,5.86,6.81,7.77,8.83,10.11,11.87,14.63,26.01,1.35,,Consumption,Consumption,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,10649,8835,Euro,Year,0.938627276,,,28482,40539723,,High,13,Research study,Goerlich and Mas 2005,,Encuesta Continua de Presupuestos Familiares,4
9159,Spain,ESP,ES,1999,33,7,13,17,23,40,3,4,6,7,8,9,11,13,15,25,,,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,8905,7485,Euro,Year,0.938627276,,,28482,40539723,New 2018,High,13,Eurostat,Eurostat 2018,,,8
9163,Spain,ESP,ES,2000,34.3,7.05,12.16,16.57,22.54,41.69,2.61,4.44,5.57,6.59,7.7,8.87,10.31,12.23,15.37,26.32,0.9,16.4,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,1222348,1008500,Spanish peseta,Year,1.085400833,,,29721,40903711,New 2018,High,13,Luxembourg Income Study,LIS 2018,,,1
9164,Spain,ESP,ES,2000,33.7,7.04,12.11,16.97,23.17,40.72,2.67,4.37,5.5,6.61,7.83,9.14,10.65,12.52,15.43,25.29,0.98,15.63,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,2176138,1843427,Spanish peseta,Year,1.085400833,,,29721,40903711,New 2018,High,13,Luxembourg Income Study,LIS 2018,,,1
9166,Spain,ESP,ES,2000,32.6,8.07,12.54,16.37,21.87,41.15,3.25,4.82,5.81,6.73,7.65,8.72,10.04,11.83,14.84,26.31,1.32,,Consumption,Consumption,Per capita,Per capita,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,6460.6,5255.2,Euro,Year,1.085400833,,,29721,40903711,,High,13,Research study,Goerlich and Mas 2005,,Encuesta Continua de Presupuestos Familiares,4
9167,Spain,ESP,ES,2000,31.3,8.26,12.94,16.85,22.04,39.91,3.32,4.94,6,6.94,7.91,8.94,10.18,11.86,14.52,25.39,1.37,,Consumption,Consumption,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,11655.8,9796,Euro,Year,1.085400833,,,29721,40903711,,High,13,Research study,Goerlich and Mas 2005,,Encuesta Continua de Presupuestos Familiares,4
9170,Spain,ESP,ES,2001,32.5,8.1,12.55,16.44,21.9,41.01,3.28,4.82,5.81,6.74,7.69,8.75,10.05,11.85,14.79,26.22,1.35,,Consumption,Consumption,Per capita,Per capita,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,6927.6,5675.6,Euro,Year,1.11751,,,30546,41392103,,High,13,Research study,Goerlich and Mas 2005,,Encuesta Continua de Presupuestos Familiares,4
9171,Spain,ESP,ES,2001,31.3,8.23,12.9,16.85,22.17,39.85,3.33,4.9,5.96,6.94,7.9,8.95,10.22,11.95,14.58,25.27,1.38,,Consumption,Consumption,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,12412.2,10408.2,Euro,Year,1.11751,,,30546,41392103,,High,13,Research study,Goerlich and Mas 2005,,Encuesta Continua de Presupuestos Familiares,4
9169,Spain,ESP,ES,2001,33,7,13,17,23,40,3,5,6,7,8,9,11,12,15,25,,,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,10602,9034,Euro,Year,1.11751,,,30546,41392103,New 2018,High,13,Eurostat,Eurostat 2018,,,8
9174,Spain,ESP,ES,2002,32.4,8.18,12.53,16.43,21.92,40.94,3.37,4.81,5.8,6.73,7.67,8.76,10.07,11.85,14.8,26.14,1.42,,Consumption,Consumption,Per capita,Per capita,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,7219.6,5908.4,Euro,Year,1.062551667,,,30981,41985520,,High,13,Research study,Goerlich and Mas 2005,,Encuesta Continua de Presupuestos Familiares,4
9175,Spain,ESP,ES,2002,31,8.46,12.95,16.81,21.95,39.83,3.48,4.98,6.02,6.93,7.89,8.92,10.15,11.8,14.64,25.19,1.44,,Consumption,Consumption,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,12809,10729,Euro,Year,1.062551667,,,30981,41985520,,High,13,Research study,Goerlich and Mas 2005,,Encuesta Continua de Presupuestos Familiares,4
9173,Spain,ESP,ES,2002,31,,,,,,,,,,,,,,,,,,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,,,,,1.062551667,,,30981,41985520,New 2018,High,11,Eurostat,Eurostat 2018,,,8
9178,Spain,ESP,ES,2003,31.8,8.33,12.67,16.63,21.94,40.43,3.44,4.89,5.87,6.8,7.77,8.86,10.11,11.83,14.64,25.79,1.45,,Consumption,Consumption,Per capita,Per capita,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,7522.2,6225,Euro,Year,0.886034167,,,31468,42653406,New 2008,High,13,Research study,Goerlich and Mas 2007,,Encuesta Continua de Presupuestos Familiares,4
9179,Spain,ESP,ES,2003,30.3,8.6,13.14,17,22.04,39.22,3.52,5.08,6.1,7.04,7.98,9.02,10.25,11.79,14.56,24.66,1.47,,Consumption,Consumption,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,13285.2,11240.6,Euro,Year,0.886034167,,,31468,42653406,New 2008,High,13,Research study,Goerlich and Mas 2007,,Encuesta Continua de Presupuestos Familiares,4
9181,Spain,ESP,ES,2004,33.2,7,12.46,17.01,23.19,40.34,2.55,4.45,5.67,6.79,7.89,9.12,10.63,12.56,15.4,24.94,0.88,15.2,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,8049,6803,Euro,Year,0.805365,,,31942,43351668,New 2018,High,13,Luxembourg Income Study,LIS 2018,,,1
9182,Spain,ESP,ES,2004,31.6,7.19,12.73,17.61,23.73,38.75,2.69,4.5,5.81,6.92,8.15,9.46,10.93,12.8,15.4,23.35,0.96,13.87,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,14042,12325,Euro,Year,0.805365,,,31942,43351668,New 2018,High,13,Luxembourg Income Study,LIS 2018,,,1
9185,Spain,ESP,ES,2004,31.3,8.41,12.82,16.68,22.1,39.99,3.46,4.95,5.94,6.88,7.8,8.88,10.18,11.92,14.71,25.28,1.46,,Consumption,Consumption,Per capita,Per capita,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,8024.2,6671,Euro,Year,0.805365,,,31942,43351668,New 2008,High,13,Research study,Goerlich and Mas 2007,Update,Encuesta Continua de Presupuestos Familiares,4
9186,Spain,ESP,ES,2004,29.6,8.77,13.28,17.1,22.11,38.74,3.62,5.15,6.19,7.09,8.06,9.04,10.24,11.87,14.49,24.25,1.52,,Consumption,Consumption,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,14089.8,12035.8,Euro,Year,0.805365,,,31942,43351668,New 2008,High,13,Research study,Goerlich and Mas 2007,Update,Encuesta Continua de Presupuestos Familiares,4
9190,Spain,ESP,ES,2005,31.8,8.33,12.64,16.59,21.98,40.46,3.42,4.91,5.87,6.77,7.76,8.83,10.11,11.87,14.79,25.67,1.44,,Consumption,Consumption,Per capita,Per capita,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,8754.2,7248.6,Euro,Year,0.80412,,,32611,44042632,New 2008,High,13,Research study,Goerlich and Mas 2007,Update,Encuesta Continua de Presupuestos Familiares,4
9191,Spain,ESP,ES,2005,30.2,8.67,13.17,16.93,22.1,39.13,3.56,5.11,6.12,7.05,7.96,8.97,10.21,11.89,14.55,24.58,1.49,,Consumption,Consumption,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,15290.4,12909.2,Euro,Year,0.80412,,,32611,44042632,New 2008,High,13,Research study,Goerlich and Mas 2007,Update,Encuesta Continua de Presupuestos Familiares,4
9188,Spain,ESP,ES,2005,32.2,7.1,12.7,17.4,23.5,39.2,2.5,4.6,5.8,6.9,8.1,9.4,10.8,12.7,15.4,23.8,0.8,14.4,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,12008,10453,Euro,Year,0.80412,,,32611,44042632,New 2018,High,13,Eurostat,Eurostat 2018,,,8
9193,Spain,ESP,ES,2006,31.9,7,12.8,17.7,23.6,38.9,2.4,4.6,5.8,7,8.2,9.5,10.9,12.7,15.2,23.7,0.8,14.2,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,12643,11138,Euro,Year,0.797140833,,,33454,44725532,New 2018,High,13,Eurostat,Eurostat 2018,,,8
9195,Spain,ESP,ES,2007,32.1,7.14,12.83,17.38,23.31,39.34,2.56,4.58,5.86,6.97,8.08,9.3,10.76,12.55,15.3,24.04,0.84,14.39,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,9820,8505,Euro,Year,0.7306375,,,34203,45393858,New 2018,High,13,Luxembourg Income Study,LIS 2018,,,1
9196,Spain,ESP,ES,2007,30.7,7.39,13.03,17.86,23.72,38.01,2.71,4.68,5.94,7.09,8.31,9.55,11,12.72,15.33,22.68,0.9,13.32,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,16787,15028,Euro,Year,0.7306375,,,34203,45393858,New 2018,High,13,Luxembourg Income Study,LIS 2018,,,1
9199,Spain,ESP,ES,2007,35.4,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,0.7306375,,,34203,45393858,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,6
9200,Spain,ESP,ES,2007,44.9,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,0.7306375,,,34203,45393858,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,6
9202,Spain,ESP,ES,2008,32.4,7.1,12.7,17.3,23.3,39.6,2.5,4.6,5.8,6.9,8,9.3,10.8,12.5,15.4,24.2,0.9,14.6,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,16190,13966,Euro,Year,0.682674711,,,34131,45997806,New 2018,High,13,Eurostat,Eurostat 2018,,,8
9204,Spain,ESP,ES,2008,36.1,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,0.682674711,,,34131,45997806,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,6
9205,Spain,ESP,ES,2008,46.3,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,0.682674711,,,34131,45997806,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,6
9207,Spain,ESP,ES,2009,32.9,6.8,12.7,17.4,23.4,39.7,2.2,4.5,5.8,7,8.1,9.3,10.8,12.6,15.4,24.4,0.8,14.8,Income (net),"Income, net",Equivalized,OECD-modified,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,17042,14795,Euro,Year,0.71984336,,,32573,46476072,New 2018,High,13,Eurostat,Eurostat 2018,,,8
9209,Spain,ESP,ES,2009,36.7,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,0.71984336,,,32573,46476072,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,6
9210,Spain,ESP,ES,2009,48.6,,,,,,,,,,,,,,,,,,Earnings,Market income,Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,0.71984336,,,32573,46476072,New 2018,High,9,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,6
9212,Spain,ESP,ES,2010,34.8,5.95,12.19,17.23,23.72,40.9,1.83,4.12,5.48,6.71,7.97,9.26,10.85,12.87,15.96,24.94,0.47,14.89,Income (net),"Income, net",Per capita,Per capita,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,9644,8300,Euro,Year,0.755044952,,,32360,46788630,New 2018,High,13,Luxembourg Income Study,LIS 2018,,,1
9213,Spain,ESP,ES,2010,33.3,6.31,12.47,17.57,24,39.66,2.02,4.29,5.65,6.82,8.07,9.5,11.05,12.95,15.91,23.75,0.53,13.98,Income (net),"Income, net",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,16254,14247,Euro,Year,0.755044952,,,32360,46788630,New 2018,High,13,Luxembourg Income Study,LIS 2018,,,1
9216,Spain,ESP,ES,2010,37.6,,,,,,,,,,,,,,,,,,Income (gross),"Income, gross",Equivalized,Equivalized,Household,Person,All,All,All,All,Europe,Southern Europe,Europe and Central Asia,EU,OECD,High income,,,"Local currency units, at current prices",Year,0.755044952,,,32360,46788630,New 2018,High,11,OECD,OECD 2018,OECD StatExtract. New income definition since 2012,,6
