Country Name,Country Code,Indicator Name,Indicator Code,variable,value
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,2006,1016418229
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,2006,33332844575
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,2006,721891500
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,2006,7428701809
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2006,3.73826E+12
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,2006,2.46353E+12
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2006,2349495621
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2006,2.21758E+11
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,2006,2830220713
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,2006,10276674365
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,2006,3.18661E+12
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,2006,453796000
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,2006,8.06661E+11
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,2006,292232126.6
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,2006,1.19609E+12
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,2006,9.15865E+11
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,2006,18369361094
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,2006,34378437265
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,2006,5.57076E+11
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,2006,22902861.45
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,2006,18649590248
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,2006,9977647645
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,2006,1.07648E+11
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,2006,9.02734E+12
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,2006,19579457965
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,2006,1.38146E+13
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,2006,17330833853
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,2006,610930037
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,2006,1.83478E+11
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,2006,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,2006,4504000000
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,2006,66371664817
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,2006,439376794.1
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,2006,5.15122E+13
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,2006,505832439.8
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,2006,3846819721
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,2006,19061978586
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,2006,2.71638E+11
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,2006,12756858899
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,2006,5443896500
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,2007,2615083799
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,2007,9747879532
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,2007,65266452081
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,2007,10677321490
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,2007,3952600602
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,2007,1.63931E+12
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,2007,2.57916E+11
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,2007,2.87531E+11
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2007,9206301700
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,2007,520000000
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,2007,1312759259
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,2007,8.531E+11
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,2007,3.88691E+11
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,2007,33050343783
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2007,1356199365
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2007,4.70324E+11
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2007,8158257572
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2007,7625723124
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2007,79611888213
Bulgaria,BGR,GDP (current US$),NY.GDP.MKTP.CD,2007,44405101470
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,2007,21730000000
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,2007,10618340000
Bosnia and Herzegovina,BIH,GDP (current US$),NY.GDP.MKTP.CD,2007,15778767670
Belarus,BLR,GDP (current US$),NY.GDP.MKTP.CD,2007,45277399814
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,2007,1271600000
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,2007,6767000000
Bolivia,BOL,GDP (current US$),NY.GDP.MKTP.CD,2007,13120183157
Brazil,BRA,GDP (current US$),NY.GDP.MKTP.CD,2007,1.39708E+12
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,2007,4674000000
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,2007,12247694247
Bhutan,BTN,GDP (current US$),NY.GDP.MKTP.CD,2007,1168308517
Botswana,BWA,GDP (current US$),NY.GDP.MKTP.CD,2007,10939053365
Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2007,1697565949
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2007,1.46498E+12
Central Europe and the Baltics,CEB,GDP (current US$),NY.GDP.MKTP.CD,2007,1.26585E+12
Switzerland,CHE,GDP (current US$),NY.GDP.MKTP.CD,2007,4.79913E+11
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,2007,11514605842
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,2007,1.73606E+11
China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2007,3.55034E+12
Cote d'Ivoire,CIV,GDP (current US$),NY.GDP.MKTP.CD,2007,20370544322
Cameroon,CMR,GDP (current US$),NY.GDP.MKTP.CD,2007,22365265026
"Congo, Dem. Rep.",COD,GDP (current US$),NY.GDP.MKTP.CD,2007,16737071816
"Congo, Rep.",COG,GDP (current US$),NY.GDP.MKTP.CD,2007,8782703767
Colombia,COL,GDP (current US$),NY.GDP.MKTP.CD,2007,2.06182E+11
Comoros,COM,GDP (current US$),NY.GDP.MKTP.CD,2007,795673128.5
Cabo Verde,CPV,GDP (current US$),NY.GDP.MKTP.CD,2007,1513933983
Costa Rica,CRI,GDP (current US$),NY.GDP.MKTP.CD,2007,26743972564
Caribbean small states,CSS,GDP (current US$),NY.GDP.MKTP.CD,2007,61875372966
Cuba,CUB,GDP (current US$),NY.GDP.MKTP.CD,2007,58603900000
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,2007,
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,2007,4466438823
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,2007,23968764030
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,2007,1.90184E+11
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,2007,3.42123E+12
Djibouti,DJI,GDP (current US$),NY.GDP.MKTP.CD,2007,847918929.1
Dominica,DMA,GDP (current US$),NY.GDP.MKTP.CD,2007,421375851.9
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,2007,3.19423E+11
Dominican Republic,DOM,GDP (current US$),NY.GDP.MKTP.CD,2007,43965420071
Algeria,DZA,GDP (current US$),NY.GDP.MKTP.CD,2007,1.34846E+11
East Asia & Pacific (excluding high income),EAP,GDP (current US$),NY.GDP.MKTP.CD,2007,4.73529E+12
Early-demographic dividend,EAR,GDP (current US$),NY.GDP.MKTP.CD,2007,6.50365E+12
East Asia & Pacific,EAS,GDP (current US$),NY.GDP.MKTP.CD,2007,1.22629E+13
Europe & Central Asia (excluding high income),ECA,GDP (current US$),NY.GDP.MKTP.CD,2007,2.50377E+12
Europe & Central Asia,ECS,GDP (current US$),NY.GDP.MKTP.CD,2007,2.12019E+13
Ecuador,ECU,GDP (current US$),NY.GDP.MKTP.CD,2007,51007777000
"Egypt, Arab Rep.",EGY,GDP (current US$),NY.GDP.MKTP.CD,2007,1.30438E+11
Euro area,EMU,GDP (current US$),NY.GDP.MKTP.CD,2007,1.28624E+13
Eritrea,ERI,GDP (current US$),NY.GDP.MKTP.CD,2007,1317974491
Spain,ESP,GDP (current US$),NY.GDP.MKTP.CD,2007,1.47213E+12
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,2007,22445583082
Ethiopia,ETH,GDP (current US$),NY.GDP.MKTP.CD,2007,19707616773
European Union,EUU,GDP (current US$),NY.GDP.MKTP.CD,2007,1.47113E+13
Fragile and conflict affected situations,FCS,GDP (current US$),NY.GDP.MKTP.CD,2007,9.8122E+11
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,2007,2.56053E+11
Fiji,FJI,GDP (current US$),NY.GDP.MKTP.CD,2007,3405050612
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,2007,2.65721E+12
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,2007,2290133549
"Micronesia, Fed. Sts.",FSM,GDP (current US$),NY.GDP.MKTP.CD,2007,256787200
Gabon,GAB,GDP (current US$),NY.GDP.MKTP.CD,2007,12455410056
United Kingdom,GBR,GDP (current US$),NY.GDP.MKTP.CD,2007,3.10088E+12
Georgia,GEO,GDP (current US$),NY.GDP.MKTP.CD,2007,10172882371
Ghana,GHA,GDP (current US$),NY.GDP.MKTP.CD,2007,24827844950
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,2007,
Guinea,GIN,GDP (current US$),NY.GDP.MKTP.CD,2007,6281917656
"Gambia, The",GMB,GDP (current US$),NY.GDP.MKTP.CD,2007,1279704745
Guinea-Bissau,GNB,GDP (current US$),NY.GDP.MKTP.CD,2007,696910810.9
Equatorial Guinea,GNQ,GDP (current US$),NY.GDP.MKTP.CD,2007,13071718759
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,2007,3.18498E+11
Grenada,GRD,GDP (current US$),NY.GDP.MKTP.CD,2007,758683592.6
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,2007,2249811709
Guatemala,GTM,GDP (current US$),NY.GDP.MKTP.CD,2007,34113107372
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,2007,4375000000
Guyana,GUY,GDP (current US$),NY.GDP.MKTP.CD,2007,2730968914
High income,HIC,GDP (current US$),NY.GDP.MKTP.CD,2007,4.36429E+13
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,2007,2.11597E+11
Honduras,HND,GDP (current US$),NY.GDP.MKTP.CD,2007,12361257681
Heavily indebted poor countries (HIPC),HPC,GDP (current US$),NY.GDP.MKTP.CD,2007,3.66215E+11
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,2007,60073426977
Haiti,HTI,GDP (current US$),NY.GDP.MKTP.CD,2007,9315973989
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,2007,1.39966E+11
IBRD only,IBD,GDP (current US$),NY.GDP.MKTP.CD,2007,1.41517E+13
IDA & IBRD total,IBT,GDP (current US$),NY.GDP.MKTP.CD,2007,1.52314E+13
IDA total,IDA,GDP (current US$),NY.GDP.MKTP.CD,2007,1.0848E+12
IDA blend,IDB,GDP (current US$),NY.GDP.MKTP.CD,2007,5.36928E+11
Indonesia,IDN,GDP (current US$),NY.GDP.MKTP.CD,2007,4.32217E+11
IDA only,IDX,GDP (current US$),NY.GDP.MKTP.CD,2007,5.42167E+11
Isle of Man,IMN,GDP (current US$),NY.GDP.MKTP.CD,2007,4466100440
India,IND,GDP (current US$),NY.GDP.MKTP.CD,2007,1.21674E+12
Not classified,INX,GDP (current US$),NY.GDP.MKTP.CD,2007,
Ireland,IRL,GDP (current US$),NY.GDP.MKTP.CD,2007,2.69918E+11
"Iran, Islamic Rep.",IRN,GDP (current US$),NY.GDP.MKTP.CD,2007,3.49882E+11
Iraq,IRQ,GDP (current US$),NY.GDP.MKTP.CD,2007,88840050497
Iceland,ISL,GDP (current US$),NY.GDP.MKTP.CD,2007,21514962938
Israel,ISR,GDP (current US$),NY.GDP.MKTP.CD,2007,1.78959E+11
Italy,ITA,GDP (current US$),NY.GDP.MKTP.CD,2007,2.21029E+12
Jamaica,JAM,GDP (current US$),NY.GDP.MKTP.CD,2007,12799593018
Jordan,JOR,GDP (current US$),NY.GDP.MKTP.CD,2007,17110587447
Japan,JPN,GDP (current US$),NY.GDP.MKTP.CD,2007,4.51526E+12
Kazakhstan,KAZ,GDP (current US$),NY.GDP.MKTP.CD,2007,1.0485E+11
Kenya,KEN,GDP (current US$),NY.GDP.MKTP.CD,2007,31958195182
Kyrgyz Republic,KGZ,GDP (current US$),NY.GDP.MKTP.CD,2007,3802566171
Cambodia,KHM,GDP (current US$),NY.GDP.MKTP.CD,2007,8639235842
Kiribati,KIR,GDP (current US$),NY.GDP.MKTP.CD,2007,132671743
St. Kitts and Nevis,KNA,GDP (current US$),NY.GDP.MKTP.CD,2007,689285185.2
"Korea, Rep.",KOR,GDP (current US$),NY.GDP.MKTP.CD,2007,1.17261E+12
Kuwait,KWT,GDP (current US$),NY.GDP.MKTP.CD,2007,1.1464E+11
Latin America & Caribbean (excluding high income),LAC,GDP (current US$),NY.GDP.MKTP.CD,2007,3.59049E+12
Lao PDR,LAO,GDP (current US$),NY.GDP.MKTP.CD,2007,4222962988
Lebanon,LBN,GDP (current US$),NY.GDP.MKTP.CD,2007,24827355015
Liberia,LBR,GDP (current US$),NY.GDP.MKTP.CD,2007,1373000000
Libya,LBY,GDP (current US$),NY.GDP.MKTP.CD,2007,67516236338
St. Lucia,LCA,GDP (current US$),NY.GDP.MKTP.CD,2007,1336088815
Latin America & Caribbean,LCN,GDP (current US$),NY.GDP.MKTP.CD,2007,3.95448E+12
Least developed countries: UN classification,LDC,GDP (current US$),NY.GDP.MKTP.CD,2007,4.81395E+11
Low income,LIC,GDP (current US$),NY.GDP.MKTP.CD,2007,2.86017E+11
Liechtenstein,LIE,GDP (current US$),NY.GDP.MKTP.CD,2007,4601299567
Sri Lanka,LKA,GDP (current US$),NY.GDP.MKTP.CD,2007,32350248411
Lower middle income,LMC,GDP (current US$),NY.GDP.MKTP.CD,2007,2.91259E+12
Low & middle income,LMY,GDP (current US$),NY.GDP.MKTP.CD,2007,1.43914E+13
Lesotho,LSO,GDP (current US$),NY.GDP.MKTP.CD,2007,1716262753
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,2007,9.37302E+12
Lithuania,LTU,GDP (current US$),NY.GDP.MKTP.CD,2007,39697891352
Luxembourg,LUX,GDP (current US$),NY.GDP.MKTP.CD,2007,50888134410
Latvia,LVA,GDP (current US$),NY.GDP.MKTP.CD,2007,31004884421
"Macao SAR, China",MAC,GDP (current US$),NY.GDP.MKTP.CD,2007,18340447243
St. Martin (French part),MAF,GDP (current US$),NY.GDP.MKTP.CD,2007,
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2007,79041294874
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,2007,5867916781
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,2007,4401189466
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,2007,8524620739
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,2007,1868383461
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,2007,2.12401E+12
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,2007,1.0527E+12
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,2007,153884600
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,2007,1.41095E+13
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,2007,8336478142
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,2007,8145694632
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,2007,7925371459
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,2007,20182477481
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,2007,1.00323E+12
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,2007,3680711744
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,2007,4234999823
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,2007,938000000
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,2007,10450843291
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,2007,4328063511
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,2007,8150138757
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,2007,4432937046
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,2007,1.93548E+11
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,2007,1.59236E+13
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,2007,8729714008
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,2007,
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,2007,5731485267
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,2007,2.75626E+11
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,2007,7423367753
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,2007,8.47482E+11
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,2007,4.00937E+11
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,2007,10325618017
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,2007,
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,2007,1.3732E+11
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,2007,4.32915E+13
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,2007,42085379489
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,2007,2.63839E+11
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,2007,1.52386E+11
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,2007,21295984200
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2007,1.02171E+11
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,2007,1.5598E+11
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,2007,198897700
Papua New Guinea,PNG,GDP (current US$),NY.GDP.MKTP.CD,2007,9545177005
Poland,POL,GDP (current US$),NY.GDP.MKTP.CD,2007,4.29029E+11
Pre-demographic dividend,PRE,GDP (current US$),NY.GDP.MKTP.CD,2007,7.59477E+11
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,2007,89524131600
"Korea, Dem. People’s Rep.",PRK,GDP (current US$),NY.GDP.MKTP.CD,2007,
Portugal,PRT,GDP (current US$),NY.GDP.MKTP.CD,2007,2.40191E+11
Paraguay,PRY,GDP (current US$),NY.GDP.MKTP.CD,2007,17856270473
West Bank and Gaza,PSE,GDP (current US$),NY.GDP.MKTP.CD,2007,5815700000
Pacific island small states,PSS,GDP (current US$),NY.GDP.MKTP.CD,2007,6234906114
Post-demographic dividend,PST,GDP (current US$),NY.GDP.MKTP.CD,2007,4.09299E+13
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,2007,
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,2007,79712087912
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,2007,1.74585E+11
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,2007,1.29971E+12
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,2007,4069636442
South Asia,SAS,GDP (current US$),NY.GDP.MKTP.CD,2007,1.50419E+12
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,2007,4.15965E+11
Sudan,SDN,GDP (current US$),NY.GDP.MKTP.CD,2007,45898948564
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,2007,14285970085
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,2007,1.80942E+11
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,2007,620230005.2
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,2007,2158496873
El Salvador,SLV,GDP (current US$),NY.GDP.MKTP.CD,2007,17011750900
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,2007,2185874624
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,2007,
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,2007,43170990616
Sub-Saharan Africa (excluding high income),SSA,GDP (current US$),NY.GDP.MKTP.CD,2007,1.05381E+12
South Sudan,SSD,GDP (current US$),NY.GDP.MKTP.CD,2007,
Sub-Saharan Africa,SSF,GDP (current US$),NY.GDP.MKTP.CD,2007,1.06298E+12
Small states,SST,GDP (current US$),NY.GDP.MKTP.CD,2007,3.31945E+11
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,2007,149146423.1
Suriname,SUR,GDP (current US$),NY.GDP.MKTP.CD,2007,2936612022
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,2007,86454081577
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,2007,48006372844
Sweden,SWE,GDP (current US$),NY.GDP.MKTP.CD,2007,4.91253E+11
Eswatini,SWZ,GDP (current US$),NY.GDP.MKTP.CD,2007,3469363925
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,2007,
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,2007,1033561654
Syrian Arab Republic,SYR,GDP (current US$),NY.GDP.MKTP.CD,2007,40405006007
Turks and Caicos Islands,TCA,GDP (current US$),NY.GDP.MKTP.CD,2007,773489700
Chad,TCD,GDP (current US$),NY.GDP.MKTP.CD,2007,8650138069
East Asia & Pacific (IDA & IBRD countries),TEA,GDP (current US$),NY.GDP.MKTP.CD,2007,4.72603E+12
Europe & Central Asia (IDA & IBRD countries),TEC,GDP (current US$),NY.GDP.MKTP.CD,2007,3.16745E+12
Togo,TGO,GDP (current US$),NY.GDP.MKTP.CD,2007,2659095101
Thailand,THA,GDP (current US$),NY.GDP.MKTP.CD,2007,2.62942E+11
Tajikistan,TJK,GDP (current US$),NY.GDP.MKTP.CD,2007,3719506173
Turkmenistan,TKM,GDP (current US$),NY.GDP.MKTP.CD,2007,12664165103
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP (current US$),NY.GDP.MKTP.CD,2007,3.77384E+12
Timor-Leste,TLS,GDP (current US$),NY.GDP.MKTP.CD,2007,542795300
Middle East & North Africa (IDA & IBRD countries),TMN,GDP (current US$),NY.GDP.MKTP.CD,2007,9.97457E+11
Tonga,TON,GDP (current US$),NY.GDP.MKTP.CD,2007,298513956.2
South Asia (IDA & IBRD),TSA,GDP (current US$),NY.GDP.MKTP.CD,2007,1.50419E+12
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP (current US$),NY.GDP.MKTP.CD,2007,1.06298E+12
Trinidad and Tobago,TTO,GDP (current US$),NY.GDP.MKTP.CD,2007,21641620050
Tunisia,TUN,GDP (current US$),NY.GDP.MKTP.CD,2007,38908069299
Turkey,TUR,GDP (current US$),NY.GDP.MKTP.CD,2007,6.81321E+11
Tuvalu,TUV,GDP (current US$),NY.GDP.MKTP.CD,2007,27030374.03
Tanzania,TZA,GDP (current US$),NY.GDP.MKTP.CD,2007,21843529025
Uganda,UGA,GDP (current US$),NY.GDP.MKTP.CD,2007,11902564401
Ukraine,UKR,GDP (current US$),NY.GDP.MKTP.CD,2007,1.4258E+11
Upper middle income,UMC,GDP (current US$),NY.GDP.MKTP.CD,2007,1.11969E+13
Uruguay,URY,GDP (current US$),NY.GDP.MKTP.CD,2007,23410572633
United States,USA,GDP (current US$),NY.GDP.MKTP.CD,2007,1.44519E+13
Uzbekistan,UZB,GDP (current US$),NY.GDP.MKTP.CD,2007,22311393928
St. Vincent and the Grenadines,VCT,GDP (current US$),NY.GDP.MKTP.CD,2007,684446259.3
"Venezuela, RB",VEN,GDP (current US$),NY.GDP.MKTP.CD,2007,2.30364E+11
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,2007,
Virgin Islands (U.S.),VIR,GDP (current US$),NY.GDP.MKTP.CD,2007,4803000000
Vietnam,VNM,GDP (current US$),NY.GDP.MKTP.CD,2007,77414425532
Vanuatu,VUT,GDP (current US$),NY.GDP.MKTP.CD,2007,526428309.9
World,WLD,GDP (current US$),NY.GDP.MKTP.CD,2007,5.80436E+13
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,2007,570469196.7
Kosovo,XKX,GDP (current US$),NY.GDP.MKTP.CD,2007,4655899261
"Yemen, Rep.",YEM,GDP (current US$),NY.GDP.MKTP.CD,2007,21650532264
South Africa,ZAF,GDP (current US$),NY.GDP.MKTP.CD,2007,2.99416E+11
Zambia,ZMB,GDP (current US$),NY.GDP.MKTP.CD,2007,14056957976
Zimbabwe,ZWE,GDP (current US$),NY.GDP.MKTP.CD,2007,5291950100
Aruba,ABW,GDP (current US$),NY.GDP.MKTP.CD,2008,2745251397
Afghanistan,AFG,GDP (current US$),NY.GDP.MKTP.CD,2008,10109225814
Angola,AGO,GDP (current US$),NY.GDP.MKTP.CD,2008,88538611205
Albania,ALB,GDP (current US$),NY.GDP.MKTP.CD,2008,12881354104
Andorra,AND,GDP (current US$),NY.GDP.MKTP.CD,2008,4085630584
Arab World,ARB,GDP (current US$),NY.GDP.MKTP.CD,2008,2.08097E+12
United Arab Emirates,ARE,GDP (current US$),NY.GDP.MKTP.CD,2008,3.15475E+11
Argentina,ARG,GDP (current US$),NY.GDP.MKTP.CD,2008,3.61558E+11
Armenia,ARM,GDP (current US$),NY.GDP.MKTP.CD,2008,11662040714
American Samoa,ASM,GDP (current US$),NY.GDP.MKTP.CD,2008,563000000
Antigua and Barbuda,ATG,GDP (current US$),NY.GDP.MKTP.CD,2008,1370070370
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,2008,1.054E+12
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,2008,4.30294E+11
Azerbaijan,AZE,GDP (current US$),NY.GDP.MKTP.CD,2008,48852482960
Burundi,BDI,GDP (current US$),NY.GDP.MKTP.CD,2008,1611835902
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,2008,5.15224E+11
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,2008,9748276762
Burkina Faso,BFA,GDP (current US$),NY.GDP.MKTP.CD,2008,9451436359
Bangladesh,BGD,GDP (current US$),NY.GDP.MKTP.CD,2008,91631278239
